application_key,status,fixture,classification,unresolved_families,unresolved_dispositions,periodic_review,model_score_changed,model_tier_changed,edd_changed,approval_changed,floor_changed,compliance_review_changed,evidence_stale_or_incomplete
d7af89d6371d206e,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
d814e2d9b8e592a6,kyc_submitted,true,BLOCKED,"complexity,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d81dacb2f589c973,pricing_review,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
d8735c05abf3350c,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
d93a62c2f0e05ff0,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d94aaba764db89b8,draft,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
d965516dfd27e9ef,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
d9ae542bbfc325ed,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
d9bd81fabf2d6b66,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
da150cfa733533ee,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
da1bdd6e2dd39cc7,compliance_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
da7054b67624173a,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
da7a32572217d3d8,pricing_review,false,READY_AFTER_DATA_CLEANUP,"complexity,introduction,monthly_volume",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
dacc769f0b5e26aa,submitted_to_compliance,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,true,false,true,false
db14d5e4e650f4b5,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
db3a120dd1263e39,submitted_to_compliance,false,BLOCKED,"complexity,entity_type,introduction","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
dc1f2b45744ecff3,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,true
dc28ce0c4495e831,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership",MISSING_REQUIRED_DATA,true,false,false,false,false,false,false,true
dcf20f34ee68099d,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,true,false,false,false
dd7173784527dfd1,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
dd847e7c33463c98,in_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
ddaa60cc09f70473,kyc_documents,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
ddcbbf2de47ccbf3,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
de9e179217263230,rejected,false,TERMINAL_READ_ONLY,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,true
ded9e0cbfe1dd48c,kyc_submitted,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
def9ddf52fbc9881,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
defc0452db82ad09,draft,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
df12546f4fdd9da5,approved,true,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
df16e464732d42d1,kyc_documents,false,READY_AFTER_DATA_CLEANUP,"complexity,introduction,monthly_volume",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
dfaab4ef5656dc52,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
dfac8a95a6e9abfa,draft,false,READY_AFTER_DATA_CLEANUP,,,false,true,false,false,false,false,false,true
dfbbb027845bd617,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
dff182d919c18363,edd_required,true,BLOCKED,"complexity,entity_type,introduction,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,true,false,false,true,false,true,true
e02f5fef636ccc0a,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
e0670b52790abb22,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
e0bf5734c568de26,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,true
e111ab323f7cb1e9,draft,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
e111d4b6dc189301,draft,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,true
e1c15b9431416b92,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e1d58c56fabc9543,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,incorporation_country,introduction,monthly_volume,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
e1d91c545fd5be27,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
e2110b447afbffcb,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",true,false,false,false,true,false,true,false
e2b9b98c2a09688f,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
e2bc8846f8fc2c89,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e2de44d1ccd08b12,pre_approval_review,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
e2f13ba6fb6891ae,compliance_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
e325d5857ab932e5,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e3536ab682a853d9,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,true,false,false,true
e37b0ba0f1ebac2a,kyc_documents,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
e3cf7219866c661c,in_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
e3e8181b7ba16873,edd_required,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e3eef797c8957aa5,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e426203a0f55609f,submitted,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
e498a7715170e743,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
e4dbbf7785e8b5f9,edd_required,false,BLOCKED,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e535d751158cd71a,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
e5865358420c2b43,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
e5944864b2ece48d,pricing_review,false,READY,,,false,false,false,false,false,false,false,false
e5a379c0f9d2ceb7,kyc_submitted,false,BLOCKED,"entity_type,monthly_volume,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE",false,false,false,false,true,false,true,false
e62fbea7b862f2e3,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,true,false,false,false
e68dd2d69759c9a0,approved,true,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
e68e2dc174590387,kyc_documents,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
e6b281023254df86,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
e6b47b97f9def14e,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e6f8b355b8dc9452,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
e6fb7ddeb4a1c54f,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
e6ff9eff66923624,kyc_documents,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
e753582aebf9b05d,edd_required,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e7840e361c4e8591,kyc_submitted,false,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e7a55188bcba28d0,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
e7f292fc0fb5cfa5,kyc_submitted,false,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e80ef706dd6cf0af,rejected,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
e88278dd867a17c4,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
e8fa2f5297d829b8,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
e9d371fc341729d4,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
e9d6694062fa0815,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ea41c8fc9b97cdcf,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
ea4680d6dd5ff59b,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
ea6ede370d29ca43,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ea93d41d5f8de866,kyc_documents,false,READY,,,false,false,false,false,false,false,false,false
eaa4da00228bb34e,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
ead302b97f33c4ca,pricing_review,false,BLOCKED,entity_type,QUARANTINE,false,false,false,false,false,false,false,false
eb07f9bb2d3bb1ca,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
eb1888fa8ef267fd,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
eb2b7b65970a43f4,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
eb4d96074d93ce8d,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
ebb3cda4f3f69bff,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,true
ebcb6a9bd3683f82,pricing_review,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ebcf91bb7661e9bc,pre_approval_review,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ec0fb04e11951e50,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
ecc06d997f3eca89,edd_required,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,true
ecd7cb4bff46e591,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
edd78cba61d5af20,submitted_to_compliance,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
edf6630126497534,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
ee09e1c93ad4784e,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
ee2dfdec99e25c50,pricing_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ee7eedd763cb99d4,compliance_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
eeb7088238ea2f99,kyc_submitted,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,true,false,true,false
ef1e49a533e5bf2f,draft,false,BLOCKED,entity_type,QUARANTINE,false,false,false,false,false,false,false,true
ef7d4e085897c639,edd_required,false,BLOCKED,"entity_type,introduction,monthly_volume,sector,service","LEGACY_SERVICE_UNMAPPED,MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
f04456288189f089,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
f0b04b7965184ca5,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
f0beb3f1fd811340,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,true,false,true,false
f225ab0dd771f3a1,pricing_review,false,BLOCKED,"complexity,monthly_volume",QUARANTINE,false,false,false,false,false,false,false,false
f2704c7fc6c88f3d,pricing_review,true,BLOCKED,"complexity,entity_type,introduction,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
f2a2250f3c9474fc,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
f32828d7fc14702a,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
f32f40254ecd6538,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
f350e2054ee1f62b,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
f363fc6054493363,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
f3879a528d57d8b1,pricing_review,false,BLOCKED,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
f41791a80e8defce,compliance_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
f49b078b0dba0891,rejected,true,TERMINAL_READ_ONLY,sector,UNCLASSIFIED_UNRESOLVED,false,true,false,false,false,false,false,true
f4c64fe5c0f00580,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
f4c9db98d3a400c1,kyc_submitted,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
f72ea0d6e2f45dc5,pre_approval_review,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,false,false,false,false,false,false,false
f776a460f8065d25,kyc_documents,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,true,false,false,false,false,false,false
f8d7a522292d1879,kyc_documents,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,true,false,false,false,false,false,false
f9201064c9124c1e,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
f9206f3fe0acaa9d,pricing_review,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
f97cbf7eba163ee1,kyc_documents,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,true
f9a9daa7d5c759d5,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
fa1da8b43dc7d75e,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
fad704e3de757406,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
fb1c6bd32689f772,pricing_review,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,false
fb61fcbcfa226a17,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
fb690f45fc9b9f11,pre_approval_review,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
fb87f7d6344fb501,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
fba1659ef81e56e3,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
fbb6e308a38eedd8,pre_approval_review,true,READY,,,false,true,false,false,false,false,false,false
fbc1882022356834,pricing_review,false,BLOCKED,"complexity,entity_type,monthly_volume",QUARANTINE,false,false,false,false,false,false,false,false
fbf32e1e2beaabae,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
fcee90a64b204f7e,draft,true,READY_AFTER_DATA_CLEANUP,,,false,true,false,false,false,false,false,true
fcfcc602a60d8c50,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
fda21e421d54e0eb,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
fda8560b2bea0d05,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
fdc69ce192c3c7a2,in_review,false,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,true
fde6e11d31710325,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
fdf04e9187fdf9e6,withdrawn,false,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
fdf5a3aa52d974f4,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
fe06f221216a530b,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
fe34e978e27bcaa4,draft,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
ff0e9de91093ceaa,pre_approval_review,false,READY,,,false,false,false,false,false,false,false,false
ff2754973d0f92ba,submitted_to_compliance,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,true,false,true,false
ff8655a6caaed85f,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
ff8d470dbdefe5cc,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
ffc93a7db333c977,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
